business_id,name,state_,city,stars,review_count,is_open,categories,customer_stars,date_
FwO183blfDg8g6sFv-NTsQ,15th Street Cafe,TX,Austin,3.5,9,1,"Restaurants, Hotels & Travel, Event Planning & Services, Hotels, Cafes",4,7/23/2019 18:54
Rba9Ol4jnTiov6_iAuoF5g,1618 Asian Fusion,TX,Austin,5,641,1,"Food, Breakfast & Brunch, Thai, Restaurants, Desserts, Asian Fusion, Noodles, Dim Sum, Chinese, Singaporean, Vietnamese, Soup",5,12/23/2019 0:53
Rba9Ol4jnTiov6_iAuoF5g,1618 Asian Fusion,TX,Austin,5,641,1,"Food, Breakfast & Brunch, Thai, Restaurants, Desserts, Asian Fusion, Noodles, Dim Sum, Chinese, Singaporean, Vietnamese, Soup",5,10/27/2019 15:03
Rba9Ol4jnTiov6_iAuoF5g,1618 Asian Fusion,TX,Austin,5,641,1,"Food, Breakfast & Brunch, Thai, Restaurants, Desserts, Asian Fusion, Noodles, Dim Sum, Chinese, Singaporean, Vietnamese, Soup",5,10/13/2019 20:54
Rba9Ol4jnTiov6_iAuoF5g,1618 Asian Fusion,TX,Austin,5,641,1,"Food, Breakfast & Brunch, Thai, Restaurants, Desserts, Asian Fusion, Noodles, Dim Sum, Chinese, Singaporean, Vietnamese, Soup",5,12/8/2019 4:48
Rba9Ol4jnTiov6_iAuoF5g,1618 Asian Fusion,TX,Austin,5,641,1,"Food, Breakfast & Brunch, Thai, Restaurants, Desserts, Asian Fusion, Noodles, Dim Sum, Chinese, Singaporean, Vietnamese, Soup",5,11/22/2019 5:25
Rba9Ol4jnTiov6_iAuoF5g,1618 Asian Fusion,TX,Austin,5,641,1,"Food, Breakfast & Brunch, Thai, Restaurants, Desserts, Asian Fusion, Noodles, Dim Sum, Chinese, Singaporean, Vietnamese, Soup",3,11/18/2019 22:32
Rba9Ol4jnTiov6_iAuoF5g,1618 Asian Fusion,TX,Austin,5,641,1,"Food, Breakfast & Brunch, Thai, Restaurants, Desserts, Asian Fusion, Noodles, Dim Sum, Chinese, Singaporean, Vietnamese, Soup",5,12/17/2019 3:49
Rba9Ol4jnTiov6_iAuoF5g,1618 Asian Fusion,TX,Austin,5,641,1,"Food, Breakfast & Brunch, Thai, Restaurants, Desserts, Asian Fusion, Noodles, Dim Sum, Chinese, Singaporean, Vietnamese, Soup",4,11/24/2019 20:51
Rba9Ol4jnTiov6_iAuoF5g,1618 Asian Fusion,TX,Austin,5,641,1,"Food, Breakfast & Brunch, Thai, Restaurants, Desserts, Asian Fusion, Noodles, Dim Sum, Chinese, Singaporean, Vietnamese, Soup",5,12/15/2019 21:40
Rba9Ol4jnTiov6_iAuoF5g,1618 Asian Fusion,TX,Austin,5,641,1,"Food, Breakfast & Brunch, Thai, Restaurants, Desserts, Asian Fusion, Noodles, Dim Sum, Chinese, Singaporean, Vietnamese, Soup",5,11/17/2019 1:18
Rba9Ol4jnTiov6_iAuoF5g,1618 Asian Fusion,TX,Austin,5,641,1,"Food, Breakfast & Brunch, Thai, Restaurants, Desserts, Asian Fusion, Noodles, Dim Sum, Chinese, Singaporean, Vietnamese, Soup",5,10/1/2019 1:00
Rba9Ol4jnTiov6_iAuoF5g,1618 Asian Fusion,TX,Austin,5,641,1,"Food, Breakfast & Brunch, Thai, Restaurants, Desserts, Asian Fusion, Noodles, Dim Sum, Chinese, Singaporean, Vietnamese, Soup",5,11/10/2019 23:26
Rba9Ol4jnTiov6_iAuoF5g,1618 Asian Fusion,TX,Austin,5,641,1,"Food, Breakfast & Brunch, Thai, Restaurants, Desserts, Asian Fusion, Noodles, Dim Sum, Chinese, Singaporean, Vietnamese, Soup",5,12/24/2019 23:48
Rba9Ol4jnTiov6_iAuoF5g,1618 Asian Fusion,TX,Austin,5,641,1,"Food, Breakfast & Brunch, Thai, Restaurants, Desserts, Asian Fusion, Noodles, Dim Sum, Chinese, Singaporean, Vietnamese, Soup",5,12/16/2019 23:36
